3,1,13,0,3,"SpriteManager::GetUploadTotalBytes@84-86@engine\include\sprite\SpriteManager.h","engine\include\sprite\SpriteManager.h","SpriteManager::GetUploadTotalBytes","SpriteManager::GetUploadTotalBytes() const",84,86
3,1,13,0,3,"SpriteManager::GetUploadFrameOffset@87-89@engine\include\sprite\SpriteManager.h","engine\include\sprite\SpriteManager.h","SpriteManager::GetUploadFrameOffset","SpriteManager::GetUploadFrameOffset() const",87,89
3,1,13,0,3,"SpriteManager::GetCount@104-106@engine\include\sprite\SpriteManager.h","engine\include\sprite\SpriteManager.h","SpriteManager::GetCount","SpriteManager::GetCount() const",104,106
9,4,69,0,9,"CpuTextureRgbaImage::IsValid@14-22@engine\include\texture\CpuTextureLoader.h","engine\include\texture\CpuTextureLoader.h","CpuTextureRgbaImage::IsValid","CpuTextureRgbaImage::IsValid() const",14,22
9,3,59,1,9,"TextureLimits::IsFileWithinInputBudget@21-29@engine\include\texture\TextureLimits.h","engine\include\texture\TextureLimits.h","TextureLimits::IsFileWithinInputBudget","TextureLimits::IsFileWithinInputBudget( const std :: filesystem :: path & path)",21,29
3,2,19,1,3,"TextureLimits::IsMemoryWithinInputBudget@31-33@engine\include\texture\TextureLimits.h","engine\include\texture\TextureLimits.h","TextureLimits::IsMemoryWithinInputBudget","TextureLimits::IsMemoryWithinInputBudget( std :: size_t size)",31,33
23,13,178,2,23,"TextureLimits::IsMetadataWithinBudget@35-57@engine\include\texture\TextureLimits.h","engine\include\texture\TextureLimits.h","TextureLimits::IsMetadataWithinBudget","TextureLimits::IsMetadataWithinBudget( const DirectX :: TexMetadata & metadata , std :: size_t imageCount = 0)",35,57
19,10,128,2,20,"TextureLimits::AreImagesWithinDecodedBudget@59-78@engine\include\texture\TextureLimits.h","engine\include\texture\TextureLimits.h","TextureLimits::AreImagesWithinDecodedBudget","TextureLimits::AreImagesWithinDecodedBudget( const DirectX :: Image * images , std :: size_t imageCount)",59,78
3,1,20,1,3,"TextureManager::LoadHandle@59-61@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::LoadHandle","TextureManager::LoadHandle( const std :: wstring & filePath)",59,61
4,2,43,1,4,"TextureManager::GetAsyncTextureHandle@92-95@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetAsyncTextureHandle","TextureManager::GetAsyncTextureHandle( uint32_t requestId) const",92,95
3,1,23,2,3,"TextureManager::LoadFromMemoryHandle@114-116@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::LoadFromMemoryHandle","TextureManager::LoadFromMemoryHandle( const uint8_t * data , size_t size)",114,116
4,1,28,3,4,"TextureManager::CreateFromRgbaPixelsHandle@123-126@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::CreateFromRgbaPixelsHandle","TextureManager::CreateFromRgbaPixelsHandle( uint32_t width , uint32_t height , const uint8_t * pixels)",123,126
3,1,25,2,3,"TextureManager::CreateCubeFromRgbaPixelsHandle@132-134@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::CreateCubeFromRgbaPixelsHandle","TextureManager::CreateCubeFromRgbaPixelsHandle( uint32_t size , const uint8_t * const * facePixels)",132,134
4,1,38,5,4,"TextureManager::CreateTexture2DHandle@147-150@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::CreateTexture2DHandle","TextureManager::CreateTexture2DHandle( uint32_t width , uint32_t height , DXGI_FORMAT format , const uint8_t * pixels , size_t rowPitch)",147,150
3,1,28,3,3,"TextureManager::UpdateTexture2D@156-158@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::UpdateTexture2D","TextureManager::UpdateTexture2D( TextureHandle texture , const uint8_t * pixels , size_t rowPitch)",156,158
3,1,24,2,3,"TextureManager::ReleaseTexture@164-166@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::ReleaseTexture","TextureManager::ReleaseTexture( TextureHandle texture , bool allowFrameAbort = false)",164,166
3,1,18,1,3,"TextureManager::GetGpuHandle@180-182@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetGpuHandle","TextureManager::GetGpuHandle( TextureHandle texture) const",180,182
3,1,14,0,3,"TextureManager::GetWhiteTextureHandle@188-190@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetWhiteTextureHandle","TextureManager::GetWhiteTextureHandle() const",188,190
3,1,14,0,3,"TextureManager::GetWhiteCubeTextureHandle@191-193@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetWhiteCubeTextureHandle","TextureManager::GetWhiteCubeTextureHandle() const",191,193
3,1,14,0,3,"TextureManager::GetBlackCubeTextureHandle@194-196@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetBlackCubeTextureHandle","TextureManager::GetBlackCubeTextureHandle() const",194,196
3,1,14,0,3,"TextureManager::GetDefaultNormalTextureHandle@197-199@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetDefaultNormalTextureHandle","TextureManager::GetDefaultNormalTextureHandle() const",197,199
3,1,18,1,3,"TextureManager::IsValidTexture@206-208@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::IsValidTexture","TextureManager::IsValidTexture( TextureHandle texture) const",206,208
3,1,18,1,3,"TextureManager::IsCubeTexture@209-211@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::IsCubeTexture","TextureManager::IsCubeTexture( TextureHandle texture) const",209,211
3,1,18,1,3,"TextureManager::GetResource@219-221@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetResource","TextureManager::GetResource( TextureHandle texture) const",219,221
3,1,18,1,3,"TextureManager::GetWidth@229-231@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetWidth","TextureManager::GetWidth( TextureHandle texture) const",229,231
3,1,18,1,3,"TextureManager::GetHeight@239-241@engine\include\texture\TextureManager.h","engine\include\texture\TextureManager.h","TextureManager::GetHeight","TextureManager::GetHeight( TextureHandle texture) const",239,241
14,1,153,3,15,"LerpVec3@16-30@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","LerpVec3","LerpVec3( const XMFLOAT3 & a , const XMFLOAT3 & b , float t)",16,30
3,1,42,1,3,"SanitizeVec3@32-34@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","SanitizeVec3","SanitizeVec3( const XMFLOAT3 & value)",32,34
6,3,38,1,6,"SafeInv@36-41@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","SafeInv","SafeInv( float x)",36,41
11,7,106,1,12,"LoadNormalizedQuatOrIdentity@43-54@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","LoadNormalizedQuatOrIdentity","LoadNormalizedQuatOrIdentity( const XMFLOAT4 & q)",43,54
11,3,67,1,12,"StoreQuat@56-67@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","StoreQuat","StoreQuat( XMVECTOR q)",56,67
3,4,23,0,3,"KeyRange::IsValid@75-77@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","KeyRange::IsValid","KeyRange::IsValid() const",75,77
41,18,302,2,44,"FindKeyRange@81-124@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","FindKeyRange","FindKeyRange( const std :: vector<Keyframe<TValue>> & keys , float time)",81,124
16,5,180,2,18,"AnimationSampler::SampleVec3@128-145@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","AnimationSampler::SampleVec3","AnimationSampler::SampleVec3( const AnimationCurve<XMFLOAT3> & curve , float time)",128,145
19,5,224,2,23,"AnimationSampler::SampleQuat@147-169@engine\src\animation\AnimationSampler.cpp","engine\src\animation\AnimationSampler.cpp","AnimationSampler::SampleQuat","AnimationSampler::SampleQuat( const AnimationCurve<XMFLOAT4> & curve , float time)",147,169
4,1,26,1,4,"ResetRootAnimation@17-20@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","ResetRootAnimation","ResetRootAnimation( Model & model)",17,20
5,2,42,2,5,"FinishLoopingPlayback@27-31@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","FinishLoopingPlayback","FinishLoopingPlayback( Model & model , const AnimationClip & clip)",27,31
7,2,45,2,7,"FinishOneShotPlayback@33-39@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","FinishOneShotPlayback","FinishOneShotPlayback( Model & model , const AnimationClip & clip)",33,39
7,1,49,0,7,"AnimationPlaybackPolicies@41-47@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","AnimationPlaybackPolicies","AnimationPlaybackPolicies()",41,47
6,2,66,1,6,"PlaybackPolicyFor@49-54@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","PlaybackPolicyFor","PlaybackPolicyFor( bool loop)",49,54
14,7,130,3,16,"AdvancePlayback@56-71@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","AdvancePlayback","AdvancePlayback( Model & model , const AnimationClip & clip , float deltaTime)",56,71
11,2,79,3,12,"Animator::Play@75-86@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","Animator::Play","Animator::Play( Model & model , const std :: string & animationName , bool loop)",75,86
3,1,16,1,3,"Animator::IsFinished@88-90@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","Animator::IsFinished","Animator::IsFinished( const Model & model)",88,90
9,2,62,1,10,"Animator::ApplyBindPose@92-101@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","Animator::ApplyBindPose","Animator::ApplyBindPose( Model & model)",92,101
57,13,457,2,68,"Animator::Update@103-170@engine\src\animation\Animator.cpp","engine\src\animation\Animator.cpp","Animator::Update","Animator::Update( Model & model , float deltaTime)",103,170
13,6,86,2,14,"ToSeconds@23-36@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","ToSeconds","ToSeconds( double ticks , float ticksPerSecond)",23,36
12,2,131,1,12,"NormalizeKeyframes@38-49@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","NormalizeKeyframes","NormalizeKeyframes( AnimationCurve<TValue> & curve)",38,49
5,1,29,1,5,"NormalizeNodeAnimation@51-55@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","NormalizeNodeAnimation","NormalizeNodeAnimation( NodeAnimation & nodeAnimation)",51,55
4,3,43,1,4,"HasKeyframes@57-60@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","HasKeyframes","HasKeyframes( const NodeAnimation & nodeAnimation)",57,60
3,2,34,1,3,"MaxKeyTime@62-64@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","MaxKeyTime","MaxKeyTime( const AnimationCurve<TValue> & curve)",62,64
4,1,40,1,4,"MaxNodeAnimationTime@66-69@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","MaxNodeAnimationTime","MaxNodeAnimationTime( const NodeAnimation & nodeAnimation)",66,69
6,1,65,1,6,"MaxClipKeyTime@71-76@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","MaxClipKeyTime","MaxClipKeyTime( const AnimationClip & clip)",71,76
38,11,212,2,42,"FindNearestAnimatedNode@78-119@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","FindNearestAnimatedNode","FindNearestAnimatedNode( const aiNode * node , const std :: unordered_map<std::string,NodeAnimation> & nodeAnimations)",78,119
9,5,55,1,9,"IsSceneAnimationListUsable@121-129@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","IsSceneAnimationListUsable","IsSceneAnimationListUsable( const aiScene * scene)",121,129
8,3,51,2,8,"TryReserveAnimationChannels@131-138@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","TryReserveAnimationChannels","TryReserveAnimationChannels( const aiAnimation * animation , AnimationLoadCounters & counters)",131,138
3,2,22,1,3,"HasUsableAnimationChannels@140-142@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","HasUsableAnimationChannels","HasUsableAnimationChannels( const aiAnimation * animation)",140,142
5,6,52,1,5,"HasUsableChannelKeyArrays@144-148@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","HasUsableChannelKeyArrays","HasUsableChannelKeyArrays( const aiNodeAnim * channel)",144,148
5,1,40,1,5,"ChannelKeyCount@150-154@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","ChannelKeyCount","ChannelKeyCount( const aiNodeAnim * channel)",150,154
9,3,54,2,9,"TryReserveChannelKeys@156-164@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","TryReserveChannelKeys","TryReserveChannelKeys( const aiNodeAnim * channel , AnimationLoadCounters & counters)",156,164
9,2,93,3,9,"AppendPositionKeys@166-174@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","AppendPositionKeys","AppendPositionKeys( const aiNodeAnim * channel , float ticksPerSecond , NodeAnimation & nodeAnimation)",166,174
9,2,99,3,9,"AppendRotationKeys@176-184@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","AppendRotationKeys","AppendRotationKeys( const aiNodeAnim * channel , float ticksPerSecond , NodeAnimation & nodeAnimation)",176,184
9,2,93,3,9,"AppendScalingKeys@186-194@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","AppendScalingKeys","AppendScalingKeys( const aiNodeAnim * channel , float ticksPerSecond , NodeAnimation & nodeAnimation)",186,194
12,4,83,4,13,"TryLoadNodeAnimation@196-208@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","TryLoadNodeAnimation","TryLoadNodeAnimation( const aiNodeAnim * channel , float ticksPerSecond , AnimationLoadCounters & counters , NodeAnimation & nodeAnimation)",196,208
6,3,55,1,6,"FinalizeClipDuration@210-215@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","FinalizeClipDuration","FinalizeClipDuration( AnimationClip & clip)",210,215
8,3,74,2,8,"ResolveClipRootNode@217-224@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","ResolveClipRootNode","ResolveClipRootNode( const aiScene * scene , AnimationClip & clip)",217,224
7,2,50,2,7,"ResolveAnimationName@226-232@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","ResolveAnimationName","ResolveAnimationName( const aiAnimation * animation , unsigned int index)",226,232
23,7,171,4,25,"TryLoadAnimationClip@234-258@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","TryLoadAnimationClip","TryLoadAnimationClip( const aiScene * scene , const aiAnimation * animation , AnimationLoadCounters & counters , AnimationClip & clip)",234,258
9,2,55,1,9,"EnableModelAnimationPlayback@260-268@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","EnableModelAnimationPlayback","EnableModelAnimationPlayback( Model & model)",260,268
20,5,135,2,21,"AssimpAnimationLoader::LoadAnimations@272-292@engine\src\animation\AssimpAnimationLoader.cpp","engine\src\animation\AssimpAnimationLoader.cpp","AssimpAnimationLoader::LoadAnimations","AssimpAnimationLoader::LoadAnimations( const aiScene * scene , Model & model)",272,292
12,4,62,4,14,"ResolveReadyParentIndex@15-28@engine\src\animation\SkeletonPoseBuilder.cpp","engine\src\animation\SkeletonPoseBuilder.cpp","ResolveReadyParentIndex","ResolveReadyParentIndex( int parentIndex , size_t childIndex , size_t boneCount , size_t & resolvedIndex)",15,28
19,5,238,3,25,"MakeAnimatedLocalMatrix@30-54@engine\src\animation\SkeletonPoseBuilder.cpp","engine\src\animation\SkeletonPoseBuilder.cpp","MakeAnimatedLocalMatrix","MakeAnimatedLocalMatrix( const BoneInfo & bone , const AnimationClip & clip , float time)",30,54
13,3,94,2,13,"SkeletonPoseBuilder::BuildBindPoseLocals@58-70@engine\src\animation\SkeletonPoseBuilder.cpp","engine\src\animation\SkeletonPoseBuilder.cpp","SkeletonPoseBuilder::BuildBindPoseLocals","SkeletonPoseBuilder::BuildBindPoseLocals( const Model & model , std :: vector<XMMATRIX> & localMatrices)",58,70
13,3,103,4,13,"SkeletonPoseBuilder::BuildAnimatedLocals@72-84@engine\src\animation\SkeletonPoseBuilder.cpp","engine\src\animation\SkeletonPoseBuilder.cpp","SkeletonPoseBuilder::BuildAnimatedLocals","SkeletonPoseBuilder::BuildAnimatedLocals( const Model & model , const AnimationClip & clip , float time , std :: vector<XMMATRIX> & localMatrices)",72,84
32,6,276,2,36,"SkeletonPoseBuilder::UpdateSkeleton@86-121@engine\src\animation\SkeletonPoseBuilder.cpp","engine\src\animation\SkeletonPoseBuilder.cpp","SkeletonPoseBuilder::UpdateSkeleton","SkeletonPoseBuilder::UpdateSkeleton( Model & model , const std :: vector<XMMATRIX> & localMatrices)",86,121
5,1,40,2,5,"NormalizeAngle@27-31@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","NormalizeAngle","NormalizeAngle( float value , float fallback)",27,31
4,4,48,1,4,"IsFiniteVector@33-36@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","IsFiniteVector","IsFiniteVector( FXMVECTOR value)",33,36
4,4,50,1,4,"IsFiniteMatrix@38-41@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","IsFiniteMatrix","IsFiniteMatrix( const XMMATRIX & matrix)",38,41
3,1,11,0,3,"Camera::Camera@45-47@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::Camera","Camera::Camera()",45,47
4,1,17,1,4,"Camera::Initialize@49-52@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::Initialize","Camera::Initialize( float aspect)",49,52
31,8,269,0,33,"Camera::UpdateMatrices@54-86@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::UpdateMatrices","Camera::UpdateMatrices()",54,86
5,1,52,1,5,"Camera::SetPosition@88-92@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::SetPosition","Camera::SetPosition( const XMFLOAT3 & position)",88,92
5,1,52,1,5,"Camera::SetRotation@94-98@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::SetRotation","Camera::SetRotation( const XMFLOAT3 & rotation)",94,98
4,1,17,1,4,"Camera::SetAspect@100-103@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::SetAspect","Camera::SetAspect( float aspect)",100,103
3,1,17,1,3,"Camera::SetPerspectiveFovDeg@105-107@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::SetPerspectiveFovDeg","Camera::SetPerspectiveFovDeg( float fovDeg)",105,107
5,1,23,1,5,"Camera::SetPerspectiveFovRad@109-113@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::SetPerspectiveFovRad","Camera::SetPerspectiveFovRad( float fovRad)",109,113
5,1,23,1,5,"Camera::SetOrthographicHeight@115-119@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::SetOrthographicHeight","Camera::SetOrthographicHeight( float height)",115,119
5,1,24,2,5,"Camera::SetClipRange@121-125@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::SetClipRange","Camera::SetClipRange( float nearZ , float farZ)",121,125
9,1,103,0,9,"Camera::SanitizeProjection@127-135@engine\src\camera\Camera.cpp","engine\src\camera\Camera.cpp","Camera::SanitizeProjection","Camera::SanitizeProjection()",127,135
10,3,86,1,10,"MakeGeneratedCameraName@8-17@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","MakeGeneratedCameraName","MakeGeneratedCameraName( const std :: unordered_map<std::string,std::unique_ptr<Camera>> & cameras)",8,17
5,1,21,1,5,"FallbackCamera@19-23@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","FallbackCamera","FallbackCamera( float aspect)",19,23
16,5,126,2,17,"CameraManager::CreateCamera@26-42@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::CreateCamera","CameraManager::CreateCamera( const std :: string & name , float aspect)",26,42
15,6,92,2,16,"CameraManager::RegisterCamera@44-59@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::RegisterCamera","CameraManager::RegisterCamera( const std :: string & name , std :: unique_ptr<Camera> camera)",44,59
11,3,51,1,12,"CameraManager::SetActiveCamera@61-72@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::SetActiveCamera","CameraManager::SetActiveCamera( const std :: string & name)",61,72
3,1,13,0,3,"CameraManager::GetActiveCamera@74-76@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::GetActiveCamera","CameraManager::GetActiveCamera()",74,76
3,1,14,0,3,"CameraManager::GetActiveCamera@78-80@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::GetActiveCamera","CameraManager::GetActiveCamera() const",78,80
4,2,42,1,4,"CameraManager::FindCamera@82-85@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::FindCamera","CameraManager::FindCamera( const std :: string & name)",82,85
4,2,43,1,4,"CameraManager::FindCamera@87-90@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::FindCamera","CameraManager::FindCamera( const std :: string & name) const",87,90
14,4,76,1,15,"CameraManager::RemoveCamera@92-106@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::RemoveCamera","CameraManager::RemoveCamera( const std :: string & name)",92,106
4,1,19,0,4,"CameraManager::Clear@108-111@engine\src\camera\CameraManager.cpp","engine\src\camera\CameraManager.cpp","CameraManager::Clear","CameraManager::Clear()",108,111
6,3,37,2,6,"FinitePairValue@21-26@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","FinitePairValue","FinitePairValue( float primary , float secondary)",21,26
3,2,28,1,3,"FiniteHalfExtent@28-30@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","FiniteHalfExtent","FiniteHalfExtent( float value)",28,30
16,1,221,1,17,"NormalizeAABB@32-48@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","NormalizeAABB","NormalizeAABB( const AABB & box)",32,48
16,1,144,1,16,"AABBToOBB@50-65@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","AABBToOBB","AABBToOBB( const AABB & box)",50,65
12,7,107,1,12,"NormalizeQuaternion@67-78@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","NormalizeQuaternion","NormalizeQuaternion( const XMFLOAT4 & rotation)",67,78
3,1,19,1,3,"ShapeAabbToObb@80-82@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","ShapeAabbToObb","ShapeAabbToObb( const CollisionManager :: Shape & shape)",80,82
3,1,16,1,3,"ShapeObbToObb@84-86@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","ShapeObbToObb","ShapeObbToObb( const CollisionManager :: Shape & shape)",84,86
3,1,19,1,3,"ShapeAabbBounds@88-90@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","ShapeAabbBounds","ShapeAabbBounds( const CollisionManager :: Shape & shape)",88,90
39,8,545,1,43,"ShapeObbBounds@92-134@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","ShapeObbBounds","ShapeObbBounds( const CollisionManager :: Shape & shape)",92,134
6,2,59,1,6,"ShapeOperationsFor@147-152@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","ShapeOperationsFor","ShapeOperationsFor( CollisionManager :: ShapeType type)",147,152
3,1,24,1,3,"ToOBB@154-156@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","ToOBB","ToOBB( const CollisionManager :: Shape & shape)",154,156
6,1,35,1,6,"CollisionManager::Shape::FromOBB@160-165@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::Shape::FromOBB","CollisionManager::Shape::FromOBB( const OBB & box)",160,165
6,1,38,1,6,"CollisionManager::Shape::FromAABB@167-172@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::Shape::FromAABB","CollisionManager::Shape::FromAABB( const AABB & box)",167,172
4,1,17,0,4,"CollisionManager::Clear@174-177@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::Clear","CollisionManager::Clear()",174,177
13,3,70,1,13,"CollisionManager::AddBody@179-191@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::AddBody","CollisionManager::AddBody( const CollisionManager :: BodyDesc & desc)",179,191
10,2,82,1,11,"CollisionManager::RemoveBody@193-203@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::RemoveBody","CollisionManager::RemoveBody( BodyId id)",193,203
10,2,59,2,11,"CollisionManager::UpdateBody@205-215@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::UpdateBody","CollisionManager::UpdateBody( BodyId id , const BodyDesc & desc)",205,215
9,2,54,2,10,"CollisionManager::UpdateShape@217-226@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::UpdateShape","CollisionManager::UpdateShape( BodyId id , const Shape & shape)",217,226
8,2,45,2,9,"CollisionManager::UpdateFilter@228-236@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::UpdateFilter","CollisionManager::UpdateFilter( BodyId id , const Filter & filter)",228,236
8,2,43,2,9,"CollisionManager::SetActive@238-246@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::SetActive","CollisionManager::SetActive( BodyId id , bool isActive)",238,246
3,1,16,1,3,"CollisionManager::GetBody@248-250@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::GetBody","CollisionManager::GetBody( BodyId id) const",248,250
20,7,148,3,24,"CollisionManager::Test@252-275@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::Test","CollisionManager::Test( BodyId a , BodyId b , Hit * outHit) const",252,275
11,4,59,2,12,"CollisionManager::QueryFirst@277-288@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::QueryFirst","CollisionManager::QueryFirst( BodyId body , Hit & outHit) const",277,288
17,5,88,1,18,"CollisionManager::Query@290-307@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::Query","CollisionManager::Query( BodyId body) const",290,307
16,5,114,0,16,"CollisionManager::FindPairs@309-324@engine\src\collision\CollisionManager.cpp","engine\src\collision\CollisionManager.cpp","CollisionManager::FindPairs","CollisionManager::FindPairs() const",309,324
